Feature_Index	Scan	Scan_Start	Scan_End	Scan_Aligned	NET	Monoisotopic_Mass	Monoisotopic_Mass_Calibrated	Abundance	Class_Rep_MZ	Class_Rep_Charge
25896	15032	14856	15076	15032	0.8289	2659.47885	2659.47885	11744.5	444.4195557	6
25897	15296	15296	15362	15296	0.8435	2659.477355	2659.477355	7309.2	444.4203796	6
25898	12502	12502	12535	12502	0.6894	2660.23856	2660.23856	80459	887.7214966	3
25899	13195	13195	13250	13195	0.7276	2660.321475	2660.321475	35765	1331.668213	2
25900	12139	12128	12194	12139	0.6694	2660.34081	2660.34081	702210	888.121582	3
25901	9323	9279	9389	9323	0.5141	2660.35753	2660.35753	2.9185650E+06	888.4599609	3
25902	7233	7222	7233	7233	0.3988	2660.355055	2660.355055	311496	666.3460693	4
25903	10731	10720	10742	10731	0.5917	2660.4939	2660.4939	186979	888.5065918	3
25904	10566	10555	10610	10566	0.5826	2662.214475	2662.214475	411092	1332.615723	2
25905	13943	13899	14009	13943	0.7689	2662.23293	2662.23293	138315.4	888.7514038	3
25906	8520	8465	8553	8520	0.4698	2662.29384	2662.29384	1.0912600E+06	667.081604	4
25907	10104	10071	10159	10104	0.5572	2662.311935	2662.311935	1.2146340E+06	888.7778931	3
25908	11446	11435	11479	11446	0.6312	2662.40383	2662.40383	244575	888.8093262	3
25909	10577	10555	10599	10577	0.5832	2663.22037	2663.22037	248145	890.1123657	3
25910	11644	11622	11666	11644	0.6421	2663.25901	2663.25901	262156	1333.137695	2
25911	8498	8498	8509	8498	0.4686	2663.29654	2663.29654	508614	667.081665	4
25912	11424	11424	11446	11424	0.6300	2663.3502	2663.3502	143499	667.3447876	4
25913	14185	14174	14185	14185	0.7822	2663.368245	2663.368245	9182	889.130127	3
25914	14042	14009	14163	14042	0.7743	2663.468235	2663.468235	285502.2	889.1636963	3
25915	13943	13921	13987	13943	0.7689	2664.20692	2664.20692	33954.8	667.30896	4
25916	10511	10500	10511	10511	0.5796	2664.21585	2664.21585	136465	1333.615356	2
25917	12117	12084	12117	12117	0.6682	2664.28697	2664.28697	124140	889.43573	3
25918	14229	14196	14273	14229	0.7846	2664.363805	2664.363805	80949.4	889.4624634	3
25919	7508	7508	7541	7508	0.4140	2664.36826	2664.36826	2.7342760E+06	889.4639282	3
25920	8707	8663	8762	8707	0.4801	2664.408065	2664.408065	3.7058470E+06	889.477417	3
25921	12238	12205	12249	12238	0.6748	2664.42766	2664.42766	94155	889.4829712	3
25922	9488	9488	9510	9488	0.5232	2664.44124	2664.44124	297314	667.3687134	4
25923	11688	11688	11699	11688	0.6445	2664.481365	2664.481365	67591	667.3776855	4
25924	10665	10654	10665	10665	0.5881	2665.21728	2665.21728	130842	889.7469482	3
25925	7552	7552	7585	7552	0.4164	2665.364165	2665.364165	752063	889.4629517	3
25926	12260	12260	12282	12260	0.6761	2665.43042	2665.43042	64969	889.817688	3
25927	9323	9180	9532	9323	0.5141	2665.44428	2665.44428	5.1179956E+07	667.6187134	4
25928	11875	11809	11897	11875	0.6548	2665.46622	2665.46622	727441	889.8297729	3
25929	11017	10995	11017	11017	0.6075	2665.46931	2665.46931	235559	667.6247559	4
25930	12832	12722	12832	12832	0.7076	2666.24212	2666.24212	64624	1334.630005	2
25931	11358	11325	11380	11358	0.6263	2666.25095	2666.25095	619558	890.0917358	3
25932	8586	8520	8630	8586	0.4734	2666.279465	2666.279465	4.9262840E+06	1334.648804	2
25933	8905	8905	9114	8905	0.4910	2666.290075	2666.290075	2.9042420E+06	890.4378662	3
25934	10566	10566	10610	10566	0.5826	2666.321405	2666.321405	354533	890.4487305	3
25935	11358	11358	11369	11358	0.6263	2666.37019	2666.37019	95407	891.1431274	3
25936	8795	8784	8817	8795	0.4850	2666.37648	2666.37648	538911	890.1335449	3
25937	9235	9224	9235	9235	0.5092	2666.444235	2666.444235	345318	667.8685303	4
25938	11853	11842	11952	11853	0.6536	2666.46891	2666.46891	384871	889.8299561	3
25939	11028	11028	11039	11028	0.6081	2666.47088	2666.47088	118548	667.875061	4
25940	11952	11930	11974	11952	0.6591	2666.62529	2666.62529	162932	890.2161255	3
25941	12755	12744	12810	12755	0.7034	2666.73953	2666.73953	59442	890.2542114	3
25942	8883	8883	8938	8883	0.4898	2667.29054	2667.29054	3.6106540E+06	890.4375	3
25943	10555	10555	10588	10555	0.5820	2667.324885	2667.324885	182344	890.4492188	3
25944	9037	9037	9059	9037	0.4983	2667.34934	2667.34934	258910	668.0947876	4
25945	10049	9994	10126	10049	0.5541	2667.432605	2667.432605	2.7813880E+06	890.4852295	3
25946	10115	10071	10159	10115	0.5578	2668.32724	2668.32724	1.5287410E+06	890.782959	3
25947	13041	13030	13085	13041	0.7191	2668.35772	2668.35772	106432	890.4593506	3
25948	11369	11369	11380	11369	0.6269	2668.39875	2668.39875	128729	891.1417847	3
25949	6969	6925	7046	6969	0.3843	2668.40823	2668.40823	4.3365670E+06	890.8106689	3
25950	11017	11017	11028	11017	0.6075	2669.174155	2669.174155	95354	669.5706177	4
25951	7079	7024	7277	7079	0.3903	2669.305955	2669.305955	3.5191539E+07	891.1094971	3
25952	8289	8245	8355	8289	0.4571	2669.34586	2669.34586	3.9118010E+06	668.5943604	4
25953	11578	11523	11633	11578	0.6384	2669.35473	2669.35473	1.4976250E+06	668.5962524	4
25954	11336	11292	11402	11336	0.6251	2669.40317	2669.40317	2.2950910E+06	668.6081543	4
25955	8399	8388	8399	8399	0.4631	2669.429325	2669.429325	213222	668.3643188	4
25956	11039	11039	11050	11039	0.6087	2670.17637	2670.17637	94976	668.8018188	4
25957	11941	11897	11985	11941	0.6585	2670.23594	2670.23594	504841	668.8167725	4
25958	10929	10929	10962	10929	0.6027	2670.246615	2670.246615	1.1300040E+06	669.5698853	4
25959	5858	5858	5891	5858	0.3230	2670.30694	2670.30694	574673	668.8341675	4
25960	11556	11512	11556	11556	0.6372	2670.355615	2670.355615	124297	535.2778931	5
25961	10489	10467	10599	10489	0.5784	2671.230315	2671.230315	1.5130180E+06	891.7513428	3
25962	11941	11919	11952	11941	0.6585	2671.23775	2671.23775	146312	891.7536011	3
25963	10907	10885	11017	10907	0.6014	2671.25084	2671.25084	1.3500480E+06	669.0695801	4
25964	14174	14119	14295	14174	0.7816	2671.28313	2671.28313	503558.8	891.7694092	3
25965	10049	10049	10060	10049	0.5541	2671.280255	2671.280255	179142	891.7679443	3
25966	8751	8696	8828	8751	0.4825	2671.32905	2671.32905	9.5288760E+06	891.7839355	3
25967	12073	11996	12128	12073	0.6657	2672.24455	2672.24455	821803	892.0893555	3
25968	10951	10951	11039	10951	0.6039	2672.25293	2672.25293	515558	892.0922852	3
25969	10137	10115	10159	10137	0.5590	2672.38339	2672.38339	449462	669.3529663	4
25970	11897	11853	12084	11897	0.6560	2672.41308	2672.41308	2.3783950E+06	669.3607178	4
25971	10797	10731	10907	10797	0.5954	2672.401655	2672.401655	7.3531690E+06	892.1418457	3
25972	10940	10896	11028	10940	0.6033	2673.25107	2673.25107	2.1851340E+06	669.5700073	4
25973	10643	10610	10698	10643	0.5869	2673.29664	2673.29664	1.6063830E+06	669.581604	4
25974	8806	8806	8828	8806	0.4856	2673.307765	2673.307765	528144	669.8348999	4
25975	12920	12810	12931	12920	0.7125	2673.32924	2673.32924	105742	893.43396	3
25976	14614	14548	14757	14614	0.8059	2673.331965	2673.331965	615492.5	892.4512939	3
25977	15274	15252	15285	15274	0.8423	2673.372405	2673.372405	11894.4	892.4641724	3
25978	14394	14372	14471	14394	0.7937	2673.38982	2673.38982	20779.6	892.4715576	3
25979	9246	9213	9279	9246	0.5098	2673.38535	2673.38535	937507	892.4694214	3
25980	17397	17342	17419	17397	0.9594	2673.38876	2673.38876	10652.8	892.4694824	3
25981	16693	16693	16847	16693	0.9205	2673.38843	2673.38843	5073.2	892.47052	3
25982	14900	14878	15076	14900	0.8217	2673.39284	2673.39284	22077.5	892.4707642	3
25983	15901	15890	15923	15901	0.8769	2673.392255	2673.392255	13222.3	892.4717407	3
25984	15714	15714	15736	15714	0.8665	2673.39351	2673.39351	8896.7	892.4713135	3
25985	17947	17881	17947	17947	0.9897	2673.39664	2673.39664	6394.2	892.4716797	3
25986	16209	16209	16286	16209	0.8938	2673.39547	2673.39547	5038.3	892.4721069	3
25987	13789	13745	13811	13789	0.7604	2673.397295	2673.397295	29022.1	670.8364868	4
25988	16429	16429	16451	16429	0.9060	2673.401115	2673.401115	4087.1	892.4752197	3
25989	10918	10918	10940	10918	0.6021	2673.40235	2673.40235	155691	892.4751587	3
25990	11435	11424	11468	11435	0.6306	2673.4106	2673.4106	1.4292300E+06	892.4776001	3
25991	12557	12546	12557	12557	0.6924	2673.73501	2673.73501	58281	1338.375366	2
25992	11017	11006	11017	11017	0.6075	2674.254045	2674.254045	100580	892.7591553	3
25993	7970	7959	8036	7970	0.4395	2674.257105	2674.257105	2.1210960E+06	893.0950317	3
25994	8234	8234	8278	8234	0.4540	2674.29397	2674.29397	724274	892.772583	3
25995	8817	8773	8861	8817	0.4862	2674.31255	2674.31255	1.1767360E+06	669.5845337	4
25996	13767	13569	14119	13767	0.7592	2674.39478	2674.39478	261071	892.807312	3
25997	14328	14273	14515	14328	0.7901	2674.39607	2674.39607	74467.1	892.8070679	3
25998	15197	14834	18079	15197	0.8380	2674.39706	2674.39706	519164.1	892.8057251	3
25999	12	1	23	12	0.0006	2674.39458	2674.39458	6085.3	892.8059082	3
26000	11699	11402	12293	11699	0.6451	2674.39364	2674.39364	5.3863800E+06	892.4711304	3
26001	13734	13679	13800	13734	0.7573	2674.51987	2674.51987	285138.6	892.8478394	3
26002	13943	13921	13987	13943	0.7689	2674.74629	2674.74629	68452.6	892.9228516	3
26003	8828	8806	8905	8828	0.4868	2675.26141	2675.26141	3.9733560E+06	893.0946655	3
26004	13074	13030	13107	13074	0.7210	2675.298905	2675.298905	149981	892.7729492	3
26005	9213	9202	9213	9213	0.5080	2675.33345	2675.33345	191767	670.0906982	4
26006	8399	8344	8476	8399	0.4631	2675.362165	2675.362165	1.1903942E+07	893.1280518	3
26007	13778	13514	13877	13778	0.7598	2675.39867	2675.39867	60692.6	670.1074219	4
26008	14889	14801	14966	14889	0.8210	2675.39955	2675.39955	19899.8	893.1414795	3
26009	17518	17441	17540	17518	0.9660	2675.39653	2675.39653	8730.7	893.1400146	3
26010	17155	16979	17166	17155	0.9460	2675.40198	2675.40198	7025.2	893.1409302	3
26011	11699	11677	11699	11699	0.6451	2675.39797	2675.39797	76268	670.1069336	4
26012	15373	15307	15527	15373	0.8477	2675.39932	2675.39932	14466.8	893.1408081	3
26013	16099	16033	16099	16099	0.8878	2675.401215	2675.401215	5368	893.1422119	3
26014	16814	16704	16825	16814	0.9272	2675.39954	2675.39954	4683.7	893.1408691	3
26015	16385	16385	16396	16385	0.9035	2675.400605	2675.400605	4960.2	893.1409912	3
26016	11358	11325	11391	11358	0.6263	2675.41008	2675.41008	1.3009440E+06	893.1444092	3
26017	10500	10500	10522	10500	0.5790	2676.1874	2676.1874	203269	893.4035034	3
26018	11149	11138	11149	11149	0.6148	2676.240655	2676.240655	122348	893.421814	3
26019	12931	12909	12931	12931	0.7131	2676.27767	2676.27767	70076	894.0532227	3
26020	5055	5022	5110	5055	0.2787	2676.40971	2676.40971	4.0632230E+06	670.3589478	4
26021	11105	11050	11182	11105	0.6124	2676.423425	2676.423425	2.7936960E+06	893.4816895	3
26022	10236	10181	10291	10236	0.5644	2676.47849	2676.47849	9.0573570E+06	893.5005493	3
26023	8971	8938	9048	8971	0.4947	2677.22903	2677.22903	3.6534260E+06	893.7504883	3
26024	13723	13679	13844	13723	0.7567	2677.315	2677.315	772856.2	895.4653931	3
26025	12007	11985	12007	12007	0.6621	2677.31892	2677.31892	82663	893.7819214	3
26026	5616	5572	5649	5616	0.3097	2677.35521	2677.35521	5.3101450E+06	670.5956421	4
26027	8124	8080	8201	8124	0.4480	2677.383985	2677.383985	4.4506330E+06	893.8029785	3
26028	13767	13745	13800	13767	0.7592	2677.39622	2677.39622	25275.5	671.8501587	4
26029	10500	10456	10610	10500	0.5790	2677.45522	2677.45522	7.6629370E+06	893.8260498	3
26030	13943	13910	13998	13943	0.7689	2678.19841	2678.19841	126504.1	670.8063354	4
26031	6342	6309	6408	6342	0.3497	2678.374295	2678.374295	4.2820850E+06	536.8823242	5
26032	9620	9554	9719	9620	0.5305	2678.41984	2678.41984	7.0384440E+06	894.1472778	3
26033	10027	9983	10082	10027	0.5529	2678.443465	2678.443465	1.9012020E+06	894.1555176	3
26034	15626	15560	15703	15626	0.8617	2679.31545	2679.31545	84859.4	894.4454956	3
26035	10907	10885	10962	10907	0.6014	2679.36769	2679.36769	861249	671.0993652	4
26036	13987	13976	13987	13987	0.7713	2679.3743	2679.3743	12280.4	895.4663696	3
26037	10731	10687	10808	10731	0.5917	2680.179145	2680.179145	3.5242560E+06	1341.596558	2
26038	11413	11358	11545	11413	0.6293	2680.190965	2680.190965	5.6609530E+06	894.7376099	3
26039	12	12	23	12	0.0006	2680.18939	2680.18939	3571.4	894.7374878	3
26040	10214	10214	10225	10214	0.5632	2680.21523	2680.21523	129663	894.746521	3
26041	10874	10874	10907	10874	0.5996	2680.37215	2680.37215	107675	894.7981567	3
26042	7222	7200	7233	7222	0.3982	2680.426315	2680.426315	785629	671.3641357	4
26043	12513	12469	12590	12513	0.6900	2680.501315	2680.501315	526956	894.8408813	3
26044	11413	11402	11413	11413	0.6293	2681.17073	2681.17073	211295	671.5500488	4
26045	10192	10192	10247	10192	0.5620	2681.220245	2681.220245	260167	895.081543	3
26046	10885	10885	10896	10885	0.6002	2681.364565	2681.364565	120756	895.1291504	3
26047	14075	14064	14185	14075	0.7762	2681.37251	2681.37251	22266.1	895.4655762	3
26048	14735	14724	14735	14735	0.8126	2681.37217	2681.37217	4580.8	895.131958	3
26049	6606	6562	6650	6606	0.3643	2681.38667	2681.38667	4.7495350E+06	671.6035767	4
26050	11391	11380	11435	11391	0.6281	2682.17371	2682.17371	356047	672.0512085	4
26051	6100	6067	6199	6100	0.3363	2682.2866	2682.2866	3.7336170E+06	671.8291016	4
26052	10489	10434	10808	10489	0.5784	2682.30219	2682.30219	1.4855068E+07	673.1005249	4
26053	5792	5748	5847	5792	0.3194	2682.32528	2682.32528	7.9874250E+06	671.8391113	4
26054	13745	13679	14207	13745	0.7580	2682.37321	2682.37321	1.1528738E+07	895.4654541	3
26055	14955	14955	14966	14955	0.8247	2682.385015	2682.385015	5319.7	895.4694824	3
26056	10808	10775	10863	10808	0.5960	2682.42034	2682.42034	1.6013080E+06	671.8625488	4
26057	11512	11501	11534	11512	0.6348	2682.45839	2682.45839	177812	896.1976929	3
26058	14724	14713	14746	14724	0.8119	2683.262075	2683.262075	21863.4	895.7611084	3
26059	10555	10555	10654	10555	0.5820	2683.30675	2683.30675	427905	895.7767944	3
26060	5858	5858	5869	5858	0.3230	2683.32795	2683.32795	329287	895.7836304	3
26061	14416	14405	14416	14416	0.7950	2683.386675	2683.386675	6055.3	895.8033447	3
26062	13943	13943	13954	13943	0.7689	2683.435815	2683.435815	26547	895.8196411	3
26063	6309	6298	6309	6309	0.3479	2684.43024	2684.43024	1.3723760E+06	672.3651733	4
26064	7805	7783	7838	7805	0.4304	2684.43586	2684.43586	1.5968160E+06	673.1199341	4
26065	11941	11941	11963	11941	0.6585	2684.44426	2684.44426	76436	672.1167603	4
26066	10115	10115	10203	10115	0.5578	2684.47851	2684.47851	484804	672.3771973	4
26067	11897	11886	12018	11897	0.6560	2685.201955	2685.201955	217010	673.3108521	4
26068	7101	7057	7178	7101	0.3916	2685.233885	2685.233885	4.4242130E+06	896.4186401	3
26069	12469	12436	12590	12469	0.6876	2685.34145	2685.34145	1.9137150E+06	896.4551392	3
26070	6936	6892	7079	6936	0.3825	2685.34749	2685.34749	1.2698662E+07	896.4564819	3
26071	11985	11952	12040	11985	0.6609	2685.37231	2685.37231	333353	896.4650879	3
26072	8278	8245	8300	8278	0.4565	2685.408065	2685.408065	971968	672.8601074	4
26073	13514	13437	13580	13514	0.7452	2685.40943	2685.40943	1.3906669E+06	896.4777832	3
26074	11281	11259	11336	11281	0.6221	2685.4146	2685.4146	933002	896.4789429	3
26075	6342	6298	6419	6342	0.3497	2685.43292	2685.43292	9.8854720E+06	672.6152954	4
26076	10148	10104	10192	10148	0.5596	2685.47995	2685.47995	1.0420550E+06	672.6271973	4
26077	13404	13371	13459	13404	0.7391	2685.54585	2685.54585	156157.7	896.5231323	3
26078	7409	7398	7431	7409	0.4085	2686.196605	2686.196605	687978	673.057312	4
26079	11952	11897	12029	11952	0.6591	2686.20904	2686.20904	396362	896.7440186	3
26080	9917	9884	9983	9917	0.5468	2686.244745	2686.244745	2.4862550E+06	896.7559204	3
26081	13602	13591	13635	13602	0.7501	2686.3694	2686.3694	91674	896.7976685	3
26082	8608	8597	8619	8608	0.4747	2686.42404	2686.42404	470954	673.361084	4
26083	6991	6969	6991	6991	0.3855	2687.17809	2687.17809	426296	673.3023071	4
26084	11930	11908	11985	11930	0.6579	2687.20802	2687.20802	1.0448750E+06	673.0597534	4
26085	9961	9961	10005	9961	0.5493	2687.247615	2687.247615	661587	896.7561035	3
26086	8113	8069	8223	8113	0.4474	2687.28013	2687.28013	6.4602850E+06	897.1013794	3
26087	10500	10456	10610	10500	0.5790	2687.37159	2687.37159	1.6868910E+07	673.1003418	4
26088	10027	9983	10038	10027	0.5529	2687.378745	2687.378745	743453	897.133667	3
26089	11171	11160	11193	11171	0.6160	2687.37682	2687.37682	198972	897.4673462	3
26090	7816	7750	7937	7816	0.4310	2687.45249	2687.45249	2.8624286E+07	538.697876	5
26091	13976	13921	14031	13976	0.7707	2688.211155	2688.211155	90793.6	898.4492798	3
26092	11941	11886	12018	11941	0.6585	2688.21083	2688.21083	496548	673.0598755	4
26093	12172	12150	12205	12172	0.6712	2688.25724	2688.25724	122116	898.447876	3
26094	7904	7904	7937	7904	0.4358	2688.341375	2688.341375	470192	539.2953491	5
26095	10500	10445	10621	10500	0.5790	2688.37627	2688.37627	1.6845500E+06	898.4497681	3
26096	13360	13338	13371	13360	0.7367	2688.48074	2688.48074	80746	898.199707	3
26097	11941	11875	11963	11941	0.6585	2689.20736	2689.20736	358256	897.4109497	3
26098	10093	10093	10115	10093	0.5566	2690.174525	2690.174525	198228	898.4025269	3
26099	10071	10060	10071	10071	0.5553	2691.18255	2691.18255	183386	898.4015503	3
26100	11776	11743	11908	11776	0.6494	2691.36273	2691.36273	5.3450160E+06	898.4622192	3
26101	9686	9642	9741	9686	0.5341	2691.380555	2691.380555	2.4975820E+06	898.4682007	3
26102	7013	6958	7090	7013	0.3867	2691.392965	2691.392965	8.1559280E+06	674.1057739	4
26103	11303	11259	11402	11303	0.6233	2691.39426	2691.39426	8.3775900E+06	898.4732666	3
26104	12095	12062	12183	12095	0.6670	2691.46914	2691.46914	1.3544230E+06	674.1247559	4
26105	10214	10214	10225	10214	0.5632	2692.23978	2692.23978	117551	898.7542114	3
26106	10896	10896	10907	10896	0.6008	2692.310145	2692.310145	125860	898.4486084	3
26107	12975	12953	13008	12975	0.7155	2692.315275	2692.315275	169298	898.4473267	3
26108	9961	9939	9972	9961	0.5493	2692.32762	2692.32762	420923	898.7834473	3
26109	11853	11853	11974	11853	0.6536	2692.36486	2692.36486	329190	898.7963257	3
26110	11732	11721	11732	11732	0.6469	2692.36456	2692.36456	216373	898.7954712	3
26111	8377	8344	8443	8377	0.4619	2692.389115	2692.389115	2.2658880E+06	898.8041382	3
26112	10951	10940	10951	10951	0.6039	2692.44909	2692.44909	122772	898.8251343	3
26113	12062	12051	12062	12062	0.6651	2692.472035	2692.472035	69732	674.3754883	4
26114	13943	13910	14020	13943	0.7689	2693.16626	2693.16626	112903.1	675.2999268	4
26115	13338	13305	13338	13338	0.7355	2693.30953	2693.30953	23916	899.111084	3
26116	4450	4450	4461	4450	0.2454	2693.313395	2693.313395	286809	674.3352051	4
26117	12447	12403	12568	12447	0.6864	2693.394385	2693.394385	2.2198530E+06	674.6057129	4
26118	11490	11479	11523	11490	0.6336	2693.41537	2693.41537	258386	1348.21582	2
26119	13943	13921	14009	13943	0.7689	2694.17122	2694.17122	48843.4	899.3977661	3
26120	7695	7684	7695	7695	0.4243	2694.303855	2694.303855	313106	899.4421997	3
26121	6727	6672	6848	6727	0.3709	2694.436885	2694.436885	2.3268645E+07	540.0949097	5
26122	13613	13613	13624	13613	0.7507	2694.498395	2694.498395	20282.1	899.5073242	3
26123	13932	13921	13998	13932	0.7683	2695.17109	2695.17109	197599.7	675.0498047	4
26124	15626	15593	15670	15626	0.8617	2695.276425	2695.276425	28096.2	675.0770264	4
26125	12513	12502	12579	12513	0.6900	2695.307905	2695.307905	296311	899.7770386	3
26126	14614	14603	14614	14614	0.8059	2695.313105	2695.313105	6553.1	899.7783203	3
26127	13965	13965	13976	13965	0.7701	2695.314365	2695.314365	13168.4	899.7787476	3
26128	8443	8421	8465	8443	0.4656	2695.42899	2695.42899	950729	675.1146851	4
26129	11182	11160	11292	11182	0.6166	2695.50128	2695.50128	2.6401710E+06	899.8414307	3
26130	13943	13888	14042	13943	0.7689	2696.16997	2696.16997	325066.6	675.2999268	4
26131	10357	10346	10390	10357	0.5711	2696.17672	2696.17672	489565	1349.596069	2
26132	10830	10830	10885	10830	0.5972	2696.188235	2696.188235	664537	900.0706177	3
26133	7299	7255	7343	7299	0.4025	2696.2729	2696.2729	2.3705240E+06	675.3258057	4
26134	8146	8113	8201	8146	0.4492	2696.31275	2696.31275	2.1797870E+06	899.7774048	3
26135	13888	13833	13943	13888	0.7658	2696.32071	2696.32071	258679.4	900.1140137	3
26136	2448	2448	2459	2448	0.1349	2696.31885	2696.31885	72973	450.9093628	6
